kingdom,phylum,subphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,zoosection,zoosubsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,complex,taxon_name,description,occurrence_status,establishment_means,adding_user_login,first_observation,last_observation,url,created_at,updated_at,taxon_common_name
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Symmorphus,,,,,Symmorphus canadensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522135,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Canadian Potter Wasp
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Vespoidea,,Vespidae,Eumeninae,,,,Symmorphus,,,,,Symmorphus projectus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522136,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Odonata,Anisoptera,,,,,Libelluloidea,,Libellulidae,,,,,Sympetrum,,,,,Sympetrum vicinum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522137,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Autumn Meadowhawk
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Dipsacales,,,,,,,,Caprifoliaceae,Caprifolioideae,,,,Symphoricarpos,,,,,Symphoricarpos albus albus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522138,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Common Snowberry
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Dipsacales,,,,,,,,Caprifoliaceae,Caprifolioideae,,,,Symphoricarpos,,,,,Symphoricarpos rotundifolius,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522139,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Roundleaf Snowberry
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,,,,Symphyotrichum ascendens,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522141,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,western aster
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,,,,Symphyotrichum cusickii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522142,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Cusick's aster
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,,,,Symphyotrichum falcatum commutatum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522143,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,White Prairie Aster
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,,,,Symphyotrichum frondosum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522144,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Alkali Aster
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,,,,Symphyotrichum hendersonii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522145,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Henderson's aster
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Astereae,Symphyotrichinae,Symphyotrichum,,,,,Symphyotrichum lanceolatum hesperium,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522146,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,Siskiyou aster
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis acheron,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522147,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis albifasciata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522148,2022-01-13 19:37:21 UTC,2022-01-13 19:37:21 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis amun,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522149,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis augustus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522150,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis californiae,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522151,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis cherti,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522152,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis chionanthi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522153,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Fringe-tree Sallow
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis chons,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522154,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis cibalis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522155,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis cocytus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522156,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis columbia,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522157,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis coprocolor,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522158,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis dentata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522159,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Blueberry Sallow
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis dinalda,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522160,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis dunbari,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522161,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis extremis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522162,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis figurata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522163,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis glennyi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522164,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis heliophila,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522165,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis lacticollis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522166,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis occata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522167,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis pallidior,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522168,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis pudorata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522169,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis sandaraca,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522170,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis tenuifascia,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522171,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Oncocnemidinae,,,,Sympistis,,,,,Sympistis youngi,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522172,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,,,Lichinales,,,,,,,,Lichinaceae,,,,,Synalissa,,,,,Synalissa ramulosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522173,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Euarchontoglires,Rodentia,Myomorpha,,,,,Muroidea,,Cricetidae,Arvicolinae,,Lemmini,,Synaptomys,,,,,Synaptomys borealis artemisiae,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522174,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Sagebrush Northern Bog Lemming
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha abstrusa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522175,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Abstruse False Looper Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha diasema,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522176,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha interrogationis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522177,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Scarce Silver Y Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha microgamma,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522178,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Small Gamma Looper Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha parilis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522179,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha selecta,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522180,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Chosen Looper Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Plusiinae,,Plusiini,Plusiina,Syngrapha,,,,,Syngrapha surena,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522181,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Surena Looper Moth
Animalia,Chordata,Vertebrata,,Aves,,,,,Charadriiformes,,,,,,,,Alcidae,,,,,Synthliboramphus,,,,,Synthliboramphus antiquus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522182,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Ancient Murrelet
Plantae,Bryophyta,,,Bryopsida,,,,,Pottiales,,,,,,,,Pottiaceae,,,,,Syntrichia,,,,,Syntrichia laevipila,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522183,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Small Hairy Screw-moss
Plantae,Bryophyta,,,Bryopsida,,,,,Pottiales,,,,,,,,Pottiaceae,,,,,Syntrichia,,,,,Syntrichia papillosissima,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522184,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Bombyliidae,Bombyliinae,,Bombyliini,,Systoechus,,,,,Systoechus fumipennis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522185,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Tabaninae,,Tabanini,,Tabanus,,,,,Tabanus laticeps,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522186,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Tabaninae,,Tabanini,,Tabanus,,,,,Tabanus marginalis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522187,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Tabaninae,,Tabanini,,Tabanus,,,,,Tabanus punctifer,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522188,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,Western Black Horse Fly
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Tabaninae,,Tabanini,,Tabanus,,,,Tabanus lineola,Tabanus similis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522189,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,Tabanomorpha,,,,,Tabanidae,Tabaninae,,Tabanini,,Tabanus,,,,,Tabanus stonei,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522190,2022-01-13 19:37:22 UTC,2022-01-13 19:37:22 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Diptera,Brachycera,Orthorrhapha,,,,Asiloidea,,Therevidae,Therevinae,,,,Tabuda,,,,,Tabuda planiceps,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522191,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,Polyphaga,Staphyliniformia,,,,Staphylinoidea,,Staphylinidae,Tachyporinae,,Tachyporini,,Tachinus,,,,,Tachinus dilatatus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522192,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Odonata,Anisoptera,,,,,Petaluroidea,,Petaluridae,,,,,Tanypteryx,,,,,Tanypteryx hageni,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522193,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Black Petaltail
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Acontiinae,,Acontiini,,Tarache,,,,,Tarache areli,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522194,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Acontiinae,,Acontiini,,Tarache,,,,,Tarache augustipennis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522195,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Narrow-winged Midget Moth
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Acontiinae,,Acontiini,,Tarache,,,,,Tarache major,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522196,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Cichorioideae,,Cichorieae,Crepidinae,Taraxacum,,Arctica,,,Taraxacum hyparcticum,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522197,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Myrtales,,,,,,,,Onagraceae,,,,,Taraxia,,,,,Taraxia breviflora,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522198,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Short-flower Suncup
Plantae,Marchantiophyta,,,Marchantiopsida,,,,,Marchantiales,,,,,,,,Targioniaceae,,,,,Targionia,,,,,Targionia hypophylla,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522199,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Orobus-seed Liverwort
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Laurasiatheria,Carnivora,,,,,,,,Mustelidae,Taxidiinae,,,,Taxidea,,,,,Taxidea taxus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522200,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,American Badger
Animalia,Chordata,Vertebrata,,Mammalia,Theria,Placentalia,,Laurasiatheria,Carnivora,,,,,,,,Mustelidae,Taxidiinae,,,,Taxidea,,,,,Taxidea taxus jeffersonii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522201,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Northwestern American Badger
Plantae,Bryophyta,,,Bryopsida,,,,,Splachnales,,,,,,,,Splachnaceae,,,,,Tayloria,,,,,Tayloria froelichiana,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522202,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Splachnales,,,,,,,,Splachnaceae,,,,,Tayloria,,,,,Tayloria hornschuchii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522203,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Splachnales,,,,,,,,Splachnaceae,,,,,Tayloria,,,,,Tayloria splachnoides,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522204,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Splachnoid Trumpet Moss
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tephroseris,,,,,Tephroseris frigida,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522205,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Dark Purple Groundsel
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tephroseris,,,,,Tephroseris lindstroemii,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522206,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Twice-hairy Groundsel
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tephroseris,,,,,Tephroseris palustris,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522207,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Marsh Fleawort
Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,Asterales,,,,,,,,Asteraceae,Asteroideae,,Senecioneae,Tussilagininae,Tephroseris,,,,,Tephroseris yukonensis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522208,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,Yukon Groundsel
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Noctuini,Noctuina,Tesagrotis,,,,,Tesagrotis atrifrons,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522209,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Noctuini,Noctuina,Tesagrotis,,,,,Tesagrotis corrodera,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522210,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Noctuidae,Noctuinae,,Noctuini,Noctuina,Tesagrotis,,,,,Tesagrotis piscipellis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522211,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Noctuoidea,,Erebidae,Herminiinae,,,,Tetanolita,,,,,Tetanolita palligera,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522212,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Ennominae,,Ourapterygini,,Tetracis,,,,,Tetracis cachexiata,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522213,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,White Slant-line
Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Lepidoptera,,,,,,Geometroidea,,Geometridae,Ennominae,,Ourapterygini,,Tetracis,,,,,Tetracis formosa,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522214,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Plantae,Marchantiophyta,,,Jungermanniopsida,,,,,Jungermanniales,,,,,,,,Anastrophyllaceae,,,,,Tetralophozia,,,,,Tetralophozia filiformis,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522215,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
Plantae,Bryophyta,,,Bryopsida,,,,,Splachnales,,,,,,,,Splachnaceae,,,,,Tetraplodon,,,,,Tetraplodon pallidus,,,,katemckeown,,,https://www.inaturalist.org/listed_taxa/92522216,2022-01-13 19:37:23 UTC,2022-01-13 19:37:23 UTC,
